ResponseId,StartDate,EndDate,Progress,Durationinseconds,Finished,Captcha,SharingType,SocialMedia,nicks,headlineS1,headlineC1,t_PageSubmit1,headlineS2,headlineC2,t_PageSubmit2,headlineS3,headlineC3,t_PageSubmit3,headlineS4,headlineC4,t_PageSubmit4,headlineS5,headlineC5,t_PageSubmit5,headlineS6,headlineC6,t_PageSubmit6,headlineS7,headlineC7,t_PageSubmit7,headlineS8,headlineC8,t_PageSubmit8,headlineS9,headlineC9,t_PageSubmit9,headlineS10,headlineC10,t_PageSubmit10,headlineS11,headlineC11,t_PageSubmit11,headlineS12,headlineC12,t_PageSubmit12,headlineS13,headlineC13,t_PageSubmit13,headlineS14,headlineC14,t_PageSubmit14,headlineS15,headlineC15,t_PageSubmit15,headlineS16,headlineC16,t_PageSubmit16,headlineS17,headlineC17,t_PageSubmit17,headlineS18,headlineC18,t_PageSubmit18,headlineS19,headlineC19,t_PageSubmit19,headlineS20,headlineC20,t_PageSubmit20,headlineS21,headlineC21,t_PageSubmit21,headlineS22,headlineC22,t_PageSubmit22,headlineS23,headlineC23,t_PageSubmit23,headlineS24,headlineC24,t_PageSubmit24,headlineS25,headlineC25,t_PageSubmit25,headlineS26,headlineC26,t_PageSubmit26,headlineS27,headlineC27,t_PageSubmit27,headlineS28,headlineC28,t_PageSubmit28,headlineS29,headlineC29,t_PageSubmit29,headlineS30,headlineC30,t_PageSubmit30,headlineS31,headlineC31,t_PageSubmit31,headlineS32,headlineC32,t_PageSubmit32,headlineS33,headlineC33,t_PageSubmit33,headlineS34,headlineC34,t_PageSubmit34,headlineS35,headlineC35,t_PageSubmit35,headlineS36,headlineC36,t_PageSubmit36,headlineS37,headlineC37,t_PageSubmit37,headlineS38,headlineC38,t_PageSubmit38,headlineS39,headlineC39,t_PageSubmit39,headlineS40,headlineC40,t_PageSubmit40,domains,screener_2,Party,DemRep_C,Social_Conserv,Economic_Conserv,ap_1,ap_2,screener_3,CRT_1,tCRT_PageSubmit_1,CRT_2,tCRT_PageSubmit_2,CRT_3,tCRT_PageSubmit_3,Age,Gender,Education,Income,Ethnicity,god,trust,risk,Random,Google,Lucid_age,Lucid_gender,Lucid_hhi,Lucid_ethnicity,Lucid_hispanic,Lucid_education,Lucid_political_party,Lucid_region
"R_veN3B6yQqmqjoGJ","2022-04-27 20:47:05","2022-04-27 20:54:28",100,443,1,"15","1,2,4,5","1,3,4,5,8",5,,,,7,7,8.041,4,4,6.709,,,,,,,,,,4,6,7.25,,,,4,7,12.487,,,,4,7,8.085,7,7,5.554,7,7,6.137,4,7,8.176,7,7,8.02,,,,,,,1,1,6.061,,,,,,,,,,1,1,12.374,,,,,,,4,7,8.743,7,7,7.805,,,,4,4,11.656,7,7,12.609,,,,4,7,7.973,7,7,7.689,,,,,,,7,7,9.217,1,1,8.189,5,6,7.853,,,,,,,,,,"2,3,5,7,8,15,18,36,46","5",3,4,3,3,84,11,"4,5",8,10.659,50,8.902,20,25.248,30,2,3,4,"1",8,5,10,2,2,30,2,,1,1,,,1
"R_295GugywA9DkFg7","2022-04-27 20:46:23","2022-04-27 20:54:28",100,484,1,"15","4","1,4",5,,,,1,7,7.996,,,,1,7,10.238,1,7,10.085,,,,1,1,6.069,,,,,,,1,7,11.592,,,,1,7,6.119,1,7,24.082,,,,1,7,27.48,,,,,,,,,,1,7,27.742,5,7,19.815,,,,,,,2,7,8.126,,,,1,7,8.115,1,1,9.963,1,7,7.443,1,1,7.945,1,7,8.014,,,,,,,,,,,,,1,1,8.931,1,1,6.262,1,7,11.506,1,1,5.433,,,,,,,,,,"3","3,5",1,2,2,1,6,92,"4,5",4,26.624,50,8.207,20,32.515,50,2,5,11,"1",8,7,7,2,2,50,2,22,1,1,9,,2
"R_3DpgNvyWVY5xieZ","2022-04-27 20:45:27","2022-04-27 20:54:39",100,552,1,"15","6","1,4",5,,,,1,1,4.599,,,,,,,1,1,5.535,1,1,3.76,1,1,6.701,,,,,,,1,1,6.944,,,,,,,1,1,5.754,,,,1,1,5.237,1,1,8.976,,,,,,,1,1,6.327,1,1,4.354,1,1,4.736,,,,,,,,,,,,,1,1,4.072,1,1,3.823,,,,1,1,4.012,1,1,3.597,1,1,3.883,1,1,3.947,1,1,3.927,,,,1,1,4.552,,,,1,1,4.602,,,,,,,,,,"4,5,7,8,10,12,15","3,5",4,4,4,4,0,1,"4,5",8,7.991,50,16.723,40,38.073,41,2,7,8,"1",8,7,4,2,2,41,2,15,1,1,,,3
"R_YSs8HUro66keknf","2022-04-27 20:45:27","2022-04-27 20:54:45",100,557,1,"15","3","1,3,4,8",5,,,,,,,,,,2,2,8.358,2,7,21.801,,,,,,,,,,1,5,9.002,1,3,7.872,,,,,,,,,,1,3,17.702,,,,1,4,7.896,1,5,9.116,1,4,13.692,1,3,19.202,1,3,9.686,1,3,6.865,,,,,,,,,,,,,1,2,7.499,1,2,6.956,,,,1,2,5.99,1,2,12.401,1,3,13.87,1,1,6.691,1,2,5.891,,,,1,4,7.489,,,,1,5,10.541,,,,,,,,,,"2,3,4,6","1",3,2,3,3,100,100,"4,5",8,13.268,50,97.781,20,15.966,22,2,1,4,"1",8,3,2,2,2,22,2,7,1,1,3,3,3
"R_To2tqHrt2wPoYpj","2022-04-27 20:45:23","2022-04-27 20:54:53",100,570,1,"15","","1,2,4,8",5,1,1,5.767,4,4,15.29,,,,,,,1,1,8.286,,,,,,,,,,,,,,,,,,,1,1,7.212,1,1,6.524,1,1,3.479,1,1,6.48,5,4,16.628,5,4,15.935,,,,,,,1,1,6.944,,,,1,1,4.844,1,1,11.292,1,1,7.27,1,1,8.944,,,,,,,1,1,7.368,,,,,,,,,,,,,,,,1,1,6.94,,,,1,1,8.849,,,,1,1,5.105,1,1,10.361,1,1,5.466,"2","3,5",3,4,3,3,0,0,"4,5",8,22.626,10,31.663,20,18.5,45,1,1,2,"1",8,1,4,2,2,45,1,4,1,1,,,1
"R_NXEqwtW6GI9TZYJ","2022-04-27 20:54:22","2022-04-27 20:54:59",100,37,1,"15","1,5","4,8",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,21,1,2,15,4,10,,3
"R_25L6CdKBn8MYQea","2022-04-27 20:48:15","2022-04-27 20:55:04",100,409,1,"15","1,2,3,4","1,2,4,8",5,,,,1,6,15.493,,,,,,,2,5,14.201,6,6,10.873,,,,4,6,13.032,2,5,6.998,4,6,6.633,7,7,7.759,2,6,12.536,7,6,9.422,,,,,,,,,,,,,,,,,,,1,4,10.581,7,5,7.623,5,6,9.366,,,,6,6,7.155,4,6,10.74,,,,4,6,5.101,,,,,,,,,,,,,,,,7,6,9.154,,,,7,7,6.587,,,,,,,6,6,10.497,7,6,5.693,7,7,7.666,"1,7,9,15,18,19","3,5",1,2,2,2,13,80,"5",8,16.569,50,17.813,80,7.674,39,2,3,5,"1",5,4,6,2,2,39,2,4,1,1,3,1,1
"R_1gcoYfASPLh7I90","2022-04-27 20:41:34","2022-04-27 20:55:22",100,827,1,"15","6","1,4",5,1,1,13.167,,,,1,6,32.653,,,,,,,1,4,18.978,,,,1,4,13.283,,,,1,1,7.429,1,1,15.28,1,3,52.416,1,1,7.878,,,,,,,,,,,,,1,5,21.684,1,1,14.801,,,,1,2,18.728,,,,1,4,14.233,1,6,9.394,1,7,12.142,,,,1,4,9.577,,,,1,6,11.233,,,,,,,1,1,28.149,,,,1,1,12.821,,,,1,1,9.992,,,,,,,1,1,8.567,,,,"1,2,3,4,10,12,17","3,5",2,4,4,5,100,100,"4,5",8,6.937,50,12.839,39,16.36,78,2,3,8,"1",8,6,8,2,2,78,2,15,1,1,,,2
"R_2xKUSTWQj95FhNL","2022-04-27 20:41:17","2022-04-27 20:55:23",100,845,1,"15","5","2,4,5,8",5,6,7,.87,,,,7,6,2.069,,,,,,,,,,7,7,1.069,7,7,3.961,7,6,1.088,,,,,,,,,,,,,,,,7,6,2.257,7,7,1.062,7,6,1.7,7,7,3.595,,,,5,7,2.073,,,,,,,,,,,,,,,,7,7,1.241,,,,7,6,.79,7,7,.126,,,,,,,7,7,10.401,7,7,2.501,7,6,10.782,7,7,4.132,7,7,.951,,,,,,,7,7,2.991,7,6,5.931,"1,2,3,8,23,26,27,37","1",2,6,1,1,99,99,"4,5",48,50.071,5,87.642,20,63.372,32,1,6,8,"1",8,7,11,1,1,32,1,16,1,1,,,4
"R_3ENirQWaMSwsoiE","2022-04-27 20:47:00","2022-04-27 20:55:28",100,508,1,"15","2,3,4","1,5",5,,,,3,6,10.193,3,7,11.663,,,,,,,5,7,9.075,2,6,13.74,,,,4,7,15.078,2,4,10.39,,,,,,,1,4,20.271,2,5,7.05,2,6,5.858,1,1,12.01,,,,,,,,,,,,,,,,3,6,13.925,2,6,3.453,2,6,4.312,4,7,3.885,,,,,,,,,,2,6,4.525,3,4,4.385,,,,,,,2,7,9.848,,,,,,,3,6,10.779,,,,2,6,3.658,4,7,5.913,,,,"1,2,3,6,33,46","3,5",1,3,3,3,19,75,"4,5",8,22.671,50,17.042,20,35.915,39,2,5,10,"1",6,2,3,2,2,39,2,20,1,1,7,1,2
"R_33lEiHUxjpqVHtd","2022-04-27 20:43:54","2022-04-27 20:55:36",100,702,1,"15","1","1",5,,,,1,1,11.517,1,1,12.245,,,,,,,1,1,14.884,1,1,12.289,,,,,,,,,,1,1,14.101,,,,3,5,21.449,7,7,11.128,7,7,18.251,1,1,10.821,1,1,15.06,,,,,,,,,,6,5,13.224,,,,2,2,18.683,1,1,10.606,,,,,,,1,1,8.539,1,1,17.085,1,1,11.1,,,,,,,3,3,16.582,,,,7,7,11.3,,,,6,5,15.7,,,,,,,1,1,11.151,,,,"2,4","6",1,1,1,1,5,79,"4,5",8,48.889,50,25.771,20,21.069,73,2,2,1,"1",8,3,9,2,2,73,2,2,1,1,4,1,3
"R_3iJ6sbufi5pRC1S","2022-04-27 20:46:42","2022-04-27 20:55:40",100,537,1,"15","2,4","1,4",5,1,1,8.093,,,,3,3,8.857,4,1,12.181,,,,3,4,15.909,1,2,15.488,,,,,,,2,4,10.658,,,,,,,1,1,6.459,1,1,15.124,,,,,,,,,,,,,1,1,8.098,1,1,8.794,,,,,,,1,1,8.015,2,3,13.83,,,,1,1,7.475,1,2,11.338,4,3,14.109,1,1,9.279,,,,,,,4,2,11.456,,,,,,,,,,1,1,11.643,1,3,12.081,1,1,9.045,,,,,,,"10,12,17,19","3,5",3,4,3,4,51,49,"4,5",8,12.418,50,20.49,20,42.329,58,2,4,12,"1",8,5,6,2,2,58,2,24,1,1,,3,3
"R_DHUNCEJKA8Zmhpf","2022-04-27 20:50:40","2022-04-27 20:55:41",100,300,1,"15","1,4,5","1,3,4",5,2,2,3.501,3,3,2.974,3,2,9.684,,,,,,,,,,3,3,3.267,2,3,2.955,,,,,,,,,,,,,2,3,2.944,2,2,3.269,3,3,3.075,,,,2,2,3.898,,,,2,2,5.274,,,,,,,,,,,,,2,3,3.313,,,,,,,3,3,5.182,,,,2,3,6.027,2,3,24.75,2,2,4.04,,,,3,3,2.924,,,,3,2,4.09,,,,2,3,12.162,3,3,4.935,2,3,3.238,,,,"21","3,5",3,3,3,2,4,39,"4,5",28,28.05,50,22.51,40,14.745,28,1,2,4,"1",3,2,6,1,2,22,1,4,1,1,4,2,2
"R_qJWppXHltRWVp4J","2022-04-27 20:48:22","2022-04-27 20:55:43",100,440,1,"15","1,2","1",5,,,,1,1,16.301,,,,,,,1,5,13.574,4,6,9.748,,,,6,6,6.925,6,6,14.925,6,6,7.666,5,6,10.65,2,5,9.124,5,6,11.072,,,,,,,,,,,,,,,,,,,4,6,13.384,2,6,9.188,6,6,7.423,,,,5,6,11.082,4,6,12.665,,,,,,,5,6,5.7,,,,,,,4,5,8.981,,,,6,5,17.733,,,,2,6,4.434,,,,,,,,,,5,6,7.863,3,3,6.738,"1,4,6","5",1,1,3,3,11,82,"4,5",8,19.554,50,11.914,20,13.365,57,2,3,1,"1",8,1,2,2,2,57,2,1,1,1,,1,1
"R_6S8BpiBQwvBnUop","2022-04-27 20:51:08","2022-04-27 20:55:47",100,278,1,"15","3,4","1,2,4",5,,,,,,,,,,4,4,7.417,5,5,2.938,,,,2,4,7.078,5,4,4.44,,,,,,,4,6,2.829,,,,,,,5,6,5.026,,,,,,,3,3,5.54,4,3,6.397,4,4,3.633,4,5,3.11,7,7,4.643,,,,,,,4,4,3.66,6,5,3.686,,,,7,6,3.16,,,,4,4,3.481,,,,,,,,,,7,7,3.379,4,5,2.946,,,,,,,,,,5,5,2.428,5,6,5.033,4,5,3.154,"4,6,12,16,19,34,37","3,5",1,1,3,3,14,85,"4,5",8,9.861,50,22.576,80,22.313,35,2,5,8,"2",8,7,10,2,2,36,2,7,2,1,8,2,3
"R_1er57SmlkR7lQzw","2022-04-27 20:49:14","2022-04-27 20:55:54",100,400,1,"15","1,2,3,4","1,2,3,4,8",5,,,,3,6,3.229,,,,6,6,3.127,,,,6,5,3.849,,,,5,5,3.11,4,6,3.358,,,,,,,6,5,3.519,,,,4,6,3.399,6,6,3.094,,,,,,,7,4,3.348,7,7,3.59,,,,6,5,2.415,3,6,4.932,,,,,,,,,,,,,1,6,3.263,6,5,3.365,,,,,,,6,5,2.861,,,,6,5,2.503,,,,6,6,9.565,,,,4,6,2.705,6,6,21.587,,,,4,5,3.057,"1,2,3,4,8,15,20,23,27,60","3,5",1,2,5,3,53,94,"4,5",8,34.953,50,10.733,20,12.2,25,2,6,4,"2",8,7,10,2,2,25,2,5,2,1,8,1,3
"R_295kHOmIPeZ54DO","2022-04-27 20:47:08","2022-04-27 20:55:54",100,525,1,"15","3,4","1",5,,,,7,1,9.232,5,4,16.772,1,1,8.662,7,7,8.097,,,,,,,,,,7,7,11.017,,,,1,4,38.847,7,7,7.945,,,,1,1,9.394,,,,1,1,13.984,,,,1,1,9.216,,,,,,,1,1,6.3,,,,1,1,7.111,,,,,,,1,1,8.392,,,,,,,1,1,10.069,4,4,11.134,,,,,,,1,1,7.141,1,1,8.208,1,1,8.838,,,,,,,,,,5,5,12.439,5,5,9.664,"46","3,5",2,5,3,3,89,1,"4,5",8,12.676,50,47.309,20,18.532,,2,2,4,"1",7,5,6,2,2,58,2,8,1,1,,,3
"R_1C9ppxzog8LdTEU","2022-04-27 20:38:19","2022-04-27 20:55:55",100,1055,1,"15","1,3,4","1,2,4,5",5,,,,4,6,19.475,,,,,,,,,,7,7,15.522,,,,,,,,,,1,7,19.151,7,7,18.443,,,,1,7,26.121,,,,7,7,14.711,7,7,29.633,4,7,29.728,1,7,17.076,,,,7,7,15.347,,,,1,5,21.844,,,,,,,,,,7,7,16.021,7,4,38.696,,,,1,1,17.219,,,,7,7,18.695,1,3,15.833,,,,1,1,21.785,7,7,14.952,,,,,,,,,,7,7,31.965,7,7,16.972,"1,2,6,7,9,12,13,18","3,5",1,3,3,3,100,27,"4,5",8,57.676,50,70.108,20,26.424,39,2,6,6,"1",2,7,8,2,1,39,2,11,1,10,,1,1
"R_3Q0hJRDzk7jf3OT","2022-04-27 20:47:08","2022-04-27 20:55:55",100,527,1,"15","4","1,4,8",5,,,,1,1,12.654,1,1,4.952,,,,,,,,,,1,2,9.341,,,,1,1,7.8,,,,1,2,6.451,1,1,6.574,3,7,9.485,1,1,8.752,1,2,10.483,,,,,,,1,4,7.858,,,,,,,1,3,8.613,1,1,6.12,,,,,,,,,,1,1,5.628,,,,,,,1,1,5.362,1,1,6.86,,,,,,,1,3,8.211,1,2,4.64,,,,,,,1,1,9.275,,,,1,1,6.23,1,2,6.219,"2,3","3,5",1,1,1,1,22,81,"4,5",8,6.92,50,27.929,20,11.701,42,2,3,3,"1",5,3,3,2,2,42,2,,1,1,,1,3
"R_2V416y3zBSGSQaE","2022-04-27 20:42:26","2022-04-27 20:55:59",100,812,1,"15","1,2","1,4,8",5,1,5,13.966,,,,,,,1,1,6.384,1,7,11.391,,,,,,,1,7,26.586,1,1,13,,,,1,7,13.002,4,7,12.134,1,7,15.023,,,,,,,1,1,14.701,,,,,,,,,,1,5,37.44,1,7,15.765,,,,1,4,16.715,,,,,,,,,,1,4,13.976,,,,,,,1,4,12.35,1,4,18.647,1,4,12.671,,,,1,5,11.266,1,1,9.715,,,,,,,1,7,17.103,,,,1,1,15.251,"4,5,8,25","3,5",3,4,3,3,47,49,"4,5",8,14.216,50,66.426,20,25.146,58,2,1,2,"1",8,5,4,2,2,58,2,3,1,1,3,3,3
"R_DUWWAS0xeNDBL6F","2022-04-27 20:46:24","2022-04-27 20:56:12",100,587,1,"15","2","1",5,1,1,8.241,,,,3,7,8.738,,,,1,1,17.15,,,,1,1,10.467,,,,3,3,40.83,1,5,13.04,3,5,11.436,,,,,,,1,1,12.199,,,,,,,,,,,,,3,7,15.401,1,1,16.022,,,,,,,1,1,14.632,,,,1,6,10.3,2,6,10.948,1,3,9.428,1,5,8.819,1,6,12.764,,,,,,,,,,,,,1,2,10.092,4,7,7.672,2,5,13.701,1,5,8.264,,,,,,,,,,"1,11,17","3,5",2,4,4,2,60,55,"4,5",8,9.983,50,12.965,20,19.759,65,2,5,11,"1",8,1,5,2,2,65,2,17,1,1,8,4,1
"R_eycHHIpkh2womop","2022-04-27 20:49:50","2022-04-27 20:56:16",100,386,1,"15","6","1",5,3,3,4.776,3,3,4.961,,,,3,3,5.558,,,,3,3,6.856,3,3,5.337,,,,,,,,,,3,3,4.652,,,,3,3,21.275,,,,,,,3,3,7.446,3,3,5.086,3,3,4.755,,,,,,,,,,,,,,,,3,3,5.87,,,,3,3,4.686,,,,,,,,,,3,3,5.052,3,3,4.419,,,,3,3,7.171,3,3,7.175,,,,3,3,5.055,3,3,4.37,3,3,7.186,,,,3,3,4.313,"1","6",4,6,5,5,62,54,"1",8,22.746,100,25.322,80,20.179,38,1,2,1,"1",4,3,5,1,1,38,1,1,1,1,4,4,3
"R_2qEmpHtW0inePfm","2022-04-27 20:44:54","2022-04-27 20:56:20",100,685,1,"15","2,3","1,4",5,7,7,19.302,,,,,,,1,1,13.388,,,,7,7,12.539,,,,,,,,,,4,4,17.77,,,,1,1,12.108,,,,,,,,,,4,4,14.201,4,7,29.97,4,4,15.566,7,7,21.224,1,4,31.549,,,,,,,,,,,,,4,4,13.294,,,,,,,7,7,12.659,,,,7,7,14.524,,,,7,7,15.661,1,7,16.131,7,7,8.393,,,,7,7,18.83,,,,1,1,16.133,7,7,15.633,7,7,13.31,"1,2","6",1,2,3,3,46,100,"4,5",8,17.117,40,35.456,20,28.312,66,2,2,4,"1",8,4,1,2,2,66,2,6,1,1,,1,4
"R_8oCILA73iYp8p5n","2022-04-27 20:42:49","2022-04-27 20:56:19",100,809,1,"15","4","1,8",5,1,1,8.629,,,,,,,,,,,,,,,,,,,,,,2,7,16.761,1,1,9.734,,,,1,1,6.922,1,2,13.701,1,1,7.695,1,1,9.925,,,,1,1,17.076,,,,1,1,10.1,1,1,9.574,1,1,8.549,2,5,31.074,,,,,,,1,4,14.555,1,1,18.838,,,,,,,1,1,8.408,1,1,15.696,,,,,,,1,2,38.274,,,,,,,,,,,,,2,5,10.676,1,3,15.466,3,3,15.242,"4","3,5",3,4,3,3,43,40,"4,5",8,86.274,50,37.773,20,25.507,32,2,3,3,"1",2,3,4,2,2,32,2,5,1,1,4,,2
"R_2Wxr34N18mz5x0p","2022-04-27 20:49:08","2022-04-27 20:56:28",100,440,1,"15","1,3,4","1,3,4,8",5,1,1,5.122,,,,1,7,7.711,,,,1,1,5.097,,,,,,,,,,1,5,6.465,5,7,7.544,,,,1,1,6.274,5,7,6.95,,,,,,,1,1,11.344,7,7,18.047,,,,,,,1,1,8.198,,,,,,,1,7,10.289,,,,4,5,8.859,5,7,18.604,,,,,,,5,7,6.855,4,4,7.664,7,7,5.876,1,1,6.42,,,,,,,,,,5,7,11.038,1,1,7.709,,,,1,7,11.029,,,,"3,5,7,8,19,27,29,39,51,52","3,5",1,1,1,1,0,65,"4,5",8,9.843,50,19.341,20,12.084,18,2,2,4,"1",7,4,8,1,2,18,2,8,1,1,,,4
"R_3rHEWHrgp9RKOuU","2022-04-27 20:55:58","2022-04-27 20:56:29",100,30,1,"15","3","1,3,4,8",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,56,2,,1,1,,,3
"R_2rCOZ665nzgaDmT","2022-04-27 20:52:26","2022-04-27 20:56:35",100,248,1,"15","6","1",5,,,,1,1,1.515,1,1,1.177,1,1,1.901,1,1,1.344,1,1,2.761,,,,1,1,1.293,,,,1,1,3.277,,,,,,,,,,,,,1,1,5.148,,,,,,,1,1,4.668,1,1,1.595,,,,1,1,1.332,1,1,2.489,1,1,1.776,,,,,,,1,1,1.445,1,1,2.571,,,,1,1,1.011,,,,1,1,.89,1,1,1.43,,,,,,,1,1,1.46,,,,1,1,1.178,,,,,,,,,,"17","3,5",4,4,3,3,0,1,"1",8,12.051,50,14.059,20,21.701,23,2,1,1,"1",5,3,4,2,2,23,2,2,1,1,2,2,3
"R_1FeMyhx5s2aDTTz","2022-04-27 20:46:13","2022-04-27 20:56:41",100,627,1,"15","4,5","1,3,4,5,8",5,,,,,,,7,7,16.492,,,,4,4,7.677,,,,,,,7,7,10.221,7,7,17.164,4,7,22.375,4,7,10.501,7,7,9.167,,,,,,,,,,,,,,,,7,7,9.314,1,7,13.671,7,7,14.219,4,7,17.455,4,7,14.944,,,,7,7,9.354,7,7,19.153,,,,,,,,,,4,7,22.437,7,7,11.818,4,7,13.186,3,1,16.199,1,7,16.71,,,,,,,,,,,,,4,4,12.127,,,,,,,"4,5","3,5",3,4,3,3,51,52,"4,5",8,8.599,50,36.701,5,27.52,,2,4,7,"3",5,1,4,1,2,46,2,9,3,1,6,3,2
"R_2qrC4nR0aI5mKsr","2022-04-27 20:49:35","2022-04-27 20:56:51",100,436,1,"15","1,2","2,3,4,5,8",5,1,1,7.004,7,7,8.208,,,,7,1,9.107,,,,7,7,4.954,7,7,9.042,,,,,,,,,,1,1,8.87,,,,1,7,7.006,,,,,,,1,1,7.56,1,1,11.021,7,7,33.394,,,,,,,7,7,10.839,,,,,,,7,7,6.271,,,,7,7,6.67,,,,,,,,,,,,,,,,7,7,8.158,1,1,6.64,1,1,8.286,,,,7,7,18.251,4,5,7.707,,,,1,1,10.511,1,1,5.231,"4","1,2,3,4",3,6,5,5,27,8,"4,5",8,20.41,10,32.624,20,31.736,23,2,3,7,"1",8,4,11,2,2,23,2,,1,1,,,2
"R_2B4Ittnl8xdZhNA","2022-04-27 20:49:34","2022-04-27 20:56:44",100,429,1,"15","4","1",5,1,1,6.136,,,,,,,1,3,17.747,,,,,,,1,3,10.023,,,,1,1,5.226,1,1,3.956,,,,1,3,3.781,1,2,8.49,2,3,4.769,,,,1,1,12.686,,,,,,,,,,1,3,6.18,1,1,4.38,,,,,,,,,,,,,2,2,9.5,,,,1,1,14.853,,,,,,,2,1,3.881,1,1,7.906,,,,,,,,,,2,1,8.912,2,1,6.896,1,1,3.628,1,3,7.655,2,1,4.381,"25","3,5",3,4,4,4,24,18,"4,5",8,38.327,50,19.473,39,30.853,31,2,5,3,"1",4,3,7,2,2,31,2,4,1,1,8,2,2
"R_shCvYuyQEUGcNep","2022-04-27 20:48:37","2022-04-27 20:57:06",100,509,1,"15","","1",5,1,1,1.061,,,,1,1,25.378,1,1,6.478,,,,,,,1,1,5.716,,,,,,,,,,,,,,,,,,,1,1,6.562,1,1,6.976,1,1,6.224,1,1,17.57,1,1,5.982,1,1,25.446,,,,1,1,5.239,1,1,.739,1,1,4.312,,,,1,1,1.095,1,1,8.545,,,,1,1,7.955,1,1,6.584,1,1,10.677,,,,,,,,,,,,,1,1,10.297,,,,1,1,4.324,,,,,,,,,,"17","3,5",3,4,4,4,78,26,"4,5",8,26.682,50,12.101,20,26.644,60,2,6,5,"1",8,5,6,2,2,61,2,10,1,1,,3,1
"R_298HsSnOXvlTkrL","2022-04-27 20:46:53","2022-04-27 20:57:07",100,613,1,"15","3","1,2,4",5,,,,7,7,15.227,1,7,18.372,,,,,,,7,7,10.892,1,1,9.361,,,,4,7,13.835,1,1,11.571,,,,,,,1,1,18.5,1,5,17.468,1,1,12.001,1,4,15.968,,,,,,,,,,,,,,,,1,7,22.072,1,5,6.959,7,7,23.838,1,7,10.953,,,,,,,,,,1,7,10.464,1,1,6.088,,,,,,,1,7,17.776,,,,,,,1,1,11.761,,,,1,4,12.047,1,4,7.567,,,,"1","3,5",1,3,3,3,31,32,"2",8,23.062,50,36.727,20,21.789,44,2,3,2,"2",8,4,6,2,2,44,2,4,2,1,9,1,3
"R_3iVEIGbGl1Dj2tk","2022-04-27 20:46:28","2022-04-27 20:57:10",100,641,1,"15","6","1",5,,,,1,1,8.901,,,,1,2,20.933,,,,3,4,8.62,1,2,9.173,,,,,,,,,,,,,1,1,13.321,1,1,9.858,,,,1,3,10.136,,,,,,,1,2,18,2,3,9.437,1,1,14.96,,,,1,3,17.037,1,3,12.13,1,4,15.822,,,,,,,,,,,,,,,,1,2,15.012,2,6,13.05,,,,2,4,11.256,4,4,9.516,,,,,,,,,,1,3,9.881,2,4,12.401,1,4,13.747,"3","3,5",1,3,2,2,52,53,"4,5",8,10.693,50,10.186,20,15.625,61,2,2,3,"1",6,4,3,2,2,61,2,5,1,1,3,1,3
"R_3EhDWr3AjeZlefN","2022-04-27 20:50:05","2022-04-27 20:57:12",100,427,1,"15","1,2,3,4,5","1,2,3,4,5,8",5,6,5,9.949,6,6,2.288,,,,5,6,1.966,,,,,,,6,6,9.213,6,6,2.541,,,,,,,5,6,2.138,6,6,2.408,6,6,1.753,6,6,1.095,,,,,,,,,,,,,6,6,2.274,,,,6,6,1.632,5,6,1.317,,,,5,6,.882,,,,6,6,2.258,,,,,,,6,7,1.561,6,6,43.848,5,6,1.558,,,,6,6,1.82,,,,,,,,,,,,,,,,6,6,1.155,6,6,1.88,"1,2,7,8,10,14,16,17,19,20,22,27,28,29,30,31,32,33,34,35,36,38,39,40,42,44,45,46,47,50,51,54,55,56,57,59,60","3,5",1,2,1,1,81,84,"4,5",8,23.087,1,83.12,15,10.328,47,1,6,12,"1",7,6,9,1,1,46,1,24,1,1,10,1,1
"R_0MtCWvnWcdyVORH","2022-04-27 20:48:57","2022-04-27 20:57:22",100,504,1,"15","3","1,3,8",5,5,4,4.931,,,,5,3,5.684,,,,7,7,10.442,4,4,10.373,,,,,,,5,4,16.19,1,1,7.337,,,,7,7,16.252,6,5,2.944,,,,,,,5,2,8.488,4,4,6.088,,,,,,,,,,,,,,,,,,,1,1,4.49,1,1,9.196,1,1,4.728,,,,,,,,,,7,7,7.964,,,,,,,1,1,8.77,7,7,12.076,,,,,,,1,1,7.301,1,1,4.201,5,4,7.259,1,3,19.3,"1,8,9","3,5",3,5,3,3,15,32,"5",8,10.667,50,28.417,80,29.68,45,2,4,4,"1",8,1,4,2,1,45,2,4,1,1,8,,2
